Store,Month,Year,Holiday_Flag,Weekly_Sales,CPI,Unemployment
25,3,2012,0,643155.89,213.6718127,6.961
25,3,2012,0,643711.53,213.8711137,6.961
25,3,2012,0,638204.27,214.0167132,6.961
25,3,2012,0,672831.78,214.0907105,6.961
25,3,2012,0,684348.92,214.1647079,6.961
25,4,2012,0,791356.9,214.2387053,7.139
25,4,2012,0,658691.56,214.3127027,7.139
25,4,2012,0,661566.48,214.3675045,7.139
25,4,2012,0,655157.32,214.4223063,7.139
25,5,2012,0,696421.72,214.4771081,7.139
25,5,2012,0,739866.16,214.5319099,7.139
25,5,2012,0,717207.19,214.5485571,7.139
25,5,2012,0,783371.02,214.5499425,7.139
25,6,2012,0,694765.95,214.5513278,7.139
25,6,2012,0,730254.19,214.5527132,7.139
25,6,2012,0,753860.89,214.5653243,7.139
25,6,2012,0,721601.9,214.606,7.139
25,6,2012,0,718890.81,214.6466757,7.139
25,7,2012,0,753385.55,214.6873514,7.28
25,7,2012,0,714093.95,214.728027,7.28
25,7,2012,0,685676.58,214.7331351,7.28
25,7,2012,0,659109.53,214.7382432,7.28
25,8,2012,0,709724.6,214.7433514,7.28
25,8,2012,0,710496.97,214.7484595,7.28
25,8,2012,0,728467.72,214.825578,7.28
25,8,2012,0,756527.64,214.9567044,7.28
25,8,2012,0,714828.73,215.0878309,7.28
25,9,2012,1,671482.9,215.2189573,7.28
25,9,2012,0,657241.63,215.3583757,7.28
25,9,2012,0,664745.2,215.5475459,7.28
25,9,2012,0,683300.84,215.7367162,7.28
25,10,2012,0,699536.73,215.9258865,7.293
25,10,2012,0,697317.41,216.1150568,7.293
25,10,2012,0,685531.85,216.1464699,7.293
25,10,2012,0,688940.94,216.1515902,7.293
26,2,2010,0,1034119.21,131.5279032,8.488
26,2,2010,1,1015684.09,131.5866129,8.488
26,2,2010,0,999348.55,131.637,8.488
26,2,2010,0,855385.01,131.686,8.488
26,3,2010,0,1005669.58,131.735,8.488
26,3,2010,0,963382.09,131.784,8.488
26,3,2010,0,903366.55,131.8242903,8.488
26,3,2010,0,893613.0,131.863129,8.488
26,4,2010,0,1029849.2,131.9019677,8.512
26,4,2010,0,1022293.81,131.9408065,8.512
26,4,2010,0,905548.38,131.9809,8.512
26,4,2010,0,881930.87,132.0226667,8.512
26,4,2010,0,904503.85,132.0644333,8.512
26,5,2010,0,1074479.73,132.1062,8.512
26,5,2010,0,972663.59,132.152129,8.512
26,5,2010,0,986765.01,132.2230323,8.512
26,5,2010,0,1069851.59,132.2939355,8.512
26,6,2010,0,1003202.66,132.3648387,8.512
26,6,2010,0,1073862.59,132.4357419,8.512
26,6,2010,0,1001286.67,132.4733333,8.512
26,6,2010,0,976242.09,132.4976,8.512
26,7,2010,0,1078455.48,132.5218667,8.445
26,7,2010,0,1122356.53,132.5461333,8.445
26,7,2010,0,1028151.72,132.5667742,8.445
26,7,2010,0,971615.62,132.5825806,8.445
26,7,2010,0,1005324.28,132.5983871,8.445
26,8,2010,0,1125329.77,132.6141935,8.445
26,8,2010,0,1011938.29,132.63,8.445
26,8,2010,0,1007385.36,132.6616129,8.445
26,8,2010,0,977322.52,132.6932258,8.445
26,9,2010,0,1037549.71,132.7248387,8.445
26,9,2010,1,1042226.3,132.7564516,8.445
26,9,2010,0,923473.7,132.7670667,8.445
26,9,2010,0,868636.3,132.7619333,8.445
26,10,2010,0,923221.52,132.7568,8.149
26,10,2010,0,1001069.52,132.7516667,8.149
26,10,2010,0,937956.89,132.7633548,8.149
26,10,2010,0,916522.66,132.8170968,8.149
26,10,2010,0,895069.88,132.8708387,8.149
26,11,2010,0,970224.51,132.9245806,8.149
26,11,2010,0,971193.01,132.9783226,8.149
26,11,2010,0,901972.7,132.9172,8.149
26,11,2010,1,1286833.62,132.8369333,8.149
26,12,2010,0,1016143.64,132.7566667,8.149
26,12,2010,0,1149612.04,132.6764,8.149
26,12,2010,0,1196813.33,132.6804516,8.149
26,12,2010,0,1573982.47,132.7477419,8.149
26,12,2010,1,877268.29,132.8150323,8.149
26,1,2011,0,938149.21,132.8823226,7.907
26,1,2011,0,812323.29,132.9510645,7.907
26,1,2011,0,809833.21,133.0285161,7.907
26,1,2011,0,817485.14,133.1059677,7.907
26,2,2011,0,911807.02,133.1834194,7.907
26,2,2011,1,1010711.08,133.260871,7.907
26,2,2011,0,981978.02,133.3701429,7.907
26,2,2011,0,910298.44,133.4921429,7.907
26,3,2011,0,945643.17,133.6141429,7.907
26,3,2011,0,946614.55,133.7361429,7.907
26,3,2011,0,887426.12,133.8492258,7.907
26,3,2011,0,866566.54,133.9587419,7.907
26,4,2011,0,849231.61,134.0682581,7.818
26,4,2011,0,985229.81,134.1777742,7.818
26,4,2011,0,863266.12,134.2784667,7.818
26,4,2011,0,921700.61,134.3571,7.818
26,4,2011,0,873450.29,134.4357333,7.818
26,5,2011,0,1024778.23,134.5143667,7.818
26,5,2011,0,941008.85,134.593,7.818
26,5,2011,0,938334.62,134.6803871,7.818
26,5,2011,0,996723.58,134.7677742,7.818
26,6,2011,0,1054454.4,134.8551613,7.818
26,6,2011,0,1094058.68,134.9425484,7.818
26,6,2011,0,981646.46,135.0837333,7.818
26,6,2011,0,997474.93,135.2652667,7.818
26,7,2011,0,1070119.09,135.4468,7.767
26,7,2011,0,1133807.03,135.6283333,7.767
26,7,2011,0,1021534.7,135.7837419,7.767
26,7,2011,0,1017867.8,135.8738387,7.767
26,7,2011,0,1005360.5,135.9639355,7.767
26,8,2011,0,1107552.43,136.0540323,7.767
26,8,2011,0,1087644.5,136.144129,7.767
26,8,2011,0,1021766.75,136.183129,7.767
26,8,2011,0,1064617.62,136.2136129,7.767
26,9,2011,0,1040143.14,136.2440968,7.767
26,9,2011,1,1069710.97,136.2745806,7.767
26,9,2011,0,951569.84,136.3145,7.767
26,9,2011,0,923644.6,136.367,7.767
26,9,2011,0,959339.51,136.4195,7.767
26,10,2011,0,1130022.99,136.472,7.598
26,10,2011,0,987886.08,136.5150968,7.598
26,10,2011,0,974907.28,136.5017742,7.598
26,10,2011,0,972256.98,136.4884516,7.598
26,11,2011,0,988950.75,136.475129,7.598
26,11,2011,0,1077640.13,136.4618065,7.598
26,11,2011,0,946091.79,136.4666667,7.598
26,11,2011,1,1282320.05,136.4788,7.598
26,12,2011,0,1012498.49,136.4909333,7.598
26,12,2011,0,1148987.46,136.5030667,7.598
26,12,2011,0,1204807.83,136.5335161,7.598
26,12,2011,0,1515175.01,136.5883871,7.598
26,12,2011,1,972834.42,136.6432581,7.598
26,1,2012,0,971557.62,136.698129,7.467
26,1,2012,0,836305.65,136.753,7.467
26,1,2012,0,838751.5,136.8564194,7.467
26,1,2012,0,820059.89,136.9598387,7.467
26,2,2012,0,939158.25,137.0632581,7.467
26,2,2012,1,1081005.64,137.1666774,7.467
26,2,2012,0,965788.76,137.2583103,7.467
26,2,2012,0,917924.47,137.3411034,7.467
26,3,2012,0,955641.74,137.4238966,7.467
26,3,2012,0,1028569.01,137.5066897,7.467
26,3,2012,0,919503.4,137.5843871,7.467
26,3,2012,0,874790.68,137.6552903,7.467
26,3,2012,0,922018.43,137.7261935,7.467
26,4,2012,0,1116829.23,137.7970968,7.489
26,4,2012,0,889670.29,137.868,7.489
26,4,2012,0,923600.02,137.9230667,7.489
26,4,2012,0,911969.0,137.9781333,7.489
26,5,2012,0,946573.29,138.0332,7.489
26,5,2012,0,1062548.73,138.0882667,7.489
26,5,2012,0,978082.84,138.1065806,7.489
26,5,2012,0,1067310.74,138.1101935,7.489
26,6,2012,0,1015853.03,138.1138065,7.489
26,6,2012,0,1106176.83,138.1174194,7.489
26,6,2012,0,1029248.22,138.1295333,7.489
26,6,2012,0,1056282.91,138.1629,7.489
26,6,2012,0,1051190.44,138.1962667,7.489
26,7,2012,0,1180470.8,138.2296333,7.405
26,7,2012,0,1063149.78,138.263,7.405
26,7,2012,0,1049625.9,138.2331935,7.405
26,7,2012,0,1031745.14,138.2033871,7.405
26,8,2012,0,1090915.09,138.1735806,7.405
26,8,2012,0,1121476.51,138.1437742,7.405
26,8,2012,0,1068292.56,138.1857097,7.405
26,8,2012,0,1022704.2,138.2814516,7.405
26,8,2012,0,1053495.51,138.3771935,7.405
26,9,2012,1,1081874.03,138.4729355,7.405
26,9,2012,0,986131.94,138.5673,7.405
26,9,2012,0,961084.08,138.6534,7.405
26,9,2012,0,964726.37,138.7395,7.405
26,10,2012,0,1095504.26,138.8256,7.138
26,10,2012,0,1044639.69,138.9117,7.138
26,10,2012,0,975578.02,138.8336129,7.138
26,10,2012,0,958619.8,138.7281613,7.138
27,2,2010,0,1874289.79,135.3524608,8.237
27,2,2010,1,1745362.72,135.4113076,8.237
27,2,2010,0,1945070.33,135.4657781,8.237
27,2,2010,0,1390934.27,135.5195191,8.237
27,3,2010,0,1313729.72,135.5732602,8.237
27,3,2010,0,1925113.12,135.6270013,8.237
27,3,2010,0,1700627.97,135.6682247,8.237
27,3,2010,0,1836714.84,135.7073618,8.237
27,4,2010,0,2053952.97,135.7464988,8.058
27,4,2010,0,1955814.13,135.7856359,8.058
27,4,2010,0,1857500.96,135.82725,8.058
27,4,2010,0,1850205.47,135.8721667,8.058
27,4,2010,0,1805885.04,135.9170833,8.058
27,5,2010,0,1939458.84,135.962,8.058
27,5,2010,0,1842465.78,136.010394,8.058
27,5,2010,0,1836595.58,136.0796521,8.058
27,5,2010,0,1962468.67,136.1489101,8.058
27,6,2010,0,2073102.59,136.2181682,8.058
27,6,2010,0,1873812.93,136.2874263,8.058
27,6,2010,0,1887182.27,136.3243393,8.058
27,6,2010,0,1962625.01,136.3483143,8.058
27,7,2010,0,2024554.1,136.3722893,7.982
27,7,2010,0,2119163.01,136.3962643,7.982
27,7,2010,0,1880691.64,136.4179827,7.982
27,7,2010,0,1808250.71,136.4366924,7.982
27,7,2010,0,1816489.53,136.4554021,7.982
27,8,2010,0,1908036.68,136.4741118,7.982
27,8,2010,0,1864436.12,136.4928214,7.982
27,8,2010,0,1936878.46,136.5249182,7.982
27,8,2010,0,1870684.21,136.557015,7.982
27,9,2010,0,1908110.9,136.5891118,7.982
27,9,2010,1,1913494.81,136.6212085,7.982
27,9,2010,0,1629978.46,136.6338071,7.982
27,9,2010,0,1597002.71,136.6317821,7.982
27,10,2010,0,1543532.83,136.6297571,8.021
27,10,2010,0,1707662.87,136.6277321,8.021
27,10,2010,0,1728388.2,136.6401935,8.021
27,10,2010,0,1693935.29,136.688871,8.021
27,10,2010,0,1688955.49,136.7375484,8.021
27,11,2010,0,1686010.02,136.7862258,8.021
27,11,2010,0,1828010.25,136.8349032,8.021
27,11,2010,0,1704785.74,136.7715714,8.021
27,11,2010,1,2627910.75,136.6895714,8.021
27,12,2010,0,1884343.67,136.6075714,8.021
27,12,2010,0,2139733.68,136.5255714,8.021
27,12,2010,0,2350098.36,136.5292811,8.021
27,12,2010,0,3078162.08,136.597273,8.021
27,12,2010,1,1440963.0,136.665265,8.021
27,1,2011,0,1568159.48,136.7332569,7.827
27,1,2011,0,1532308.62,136.803477,7.827
27,1,2011,0,1517029.9,136.8870657,7.827
27,1,2011,0,1421111.55,136.9706544,7.827
27,2,2011,0,1628100.79,137.0542431,7.827
27,2,2011,1,1636224.77,137.1378318,7.827
27,2,2011,0,1709365.19,137.2511849,7.827
27,2,2011,0,1688935.71,137.3764439,7.827
27,3,2011,0,1656130.67,137.5017028,7.827
27,3,2011,0,1613259.77,137.6269617,7.827
27,3,2011,0,1624539.21,137.7398929,7.827
27,3,2011,0,1554651.08,137.8478929,7.827
27,4,2011,0,1628868.28,137.9558929,7.725
27,4,2011,0,1689844.18,138.0638929,7.725
27,4,2011,0,1727175.61,138.1646952,7.725
27,4,2011,0,1921655.48,138.2475036,7.725
27,4,2011,0,1642074.64,138.3303119,7.725
27,5,2011,0,1757041.96,138.4131202,7.725
27,5,2011,0,1763545.32,138.4959286,7.725
27,5,2011,0,1725268.56,138.587106,7.725
27,5,2011,0,1820723.17,138.6782834,7.725
27,6,2011,0,2053708.01,138.7694608,7.725
27,6,2011,0,1817914.71,138.8606382,7.725
27,6,2011,0,1814740.09,139.0028333,7.725
27,6,2011,0,1811455.15,139.1832917,7.725
27,7,2011,0,1949983.93,139.36375,7.85
27,7,2011,0,2000055.27,139.5442083,7.85
27,7,2011,0,1762155.79,139.7006325,7.85
27,7,2011,0,1754879.45,139.7969712,7.85
27,7,2011,0,1744879.06,139.8933099,7.85
27,8,2011,0,1747289.53,139.9896486,7.85
27,8,2011,0,1758437.96,140.0859873,7.85
27,8,2011,0,1781905.24,140.1289205,7.85
27,8,2011,0,2034400.78,140.1629528,7.85
27,9,2011,0,1511717.53,140.196985,7.85
27,9,2011,1,1911470.84,140.2310173,7.85
27,9,2011,0,1613773.9,140.2735,7.85
27,9,2011,0,1606208.68,140.32725,7.85
27,9,2011,0,1599626.26,140.381,7.85
27,10,2011,0,1672339.27,140.43475,7.906
27,10,2011,0,1682652.51,140.4784194,7.906
27,10,2011,0,1689591.44,140.4616048,7.906
27,10,2011,0,1710372.4,140.4447903,7.906
27,11,2011,0,1621109.3,140.4279758,7.906
27,11,2011,0,1800728.07,140.4111613,7.906
27,11,2011,0,1723739.44,140.4127857,7.906
27,11,2011,1,2504400.71,140.4217857,7.906
27,12,2011,0,1806924.74,140.4307857,7.906
27,12,2011,0,2014665.98,140.4397857,7.906
27,12,2011,0,2205919.86,140.4700795,7.906
27,12,2011,0,2739019.75,140.528765,7.906
27,12,2011,1,1650604.6,140.5874505,7.906
27,1,2012,0,1535287.4,140.6461359,8.009
27,1,2012,0,1492399.13,140.7048214,8.009
27,1,2012,0,1542131.05,140.8086118,8.009
27,1,2012,0,1263534.86,140.9124021,8.009
27,2,2012,0,1564246.02,141.0161924,8.009
27,2,2012,1,1651605.35,141.1199827,8.009
27,2,2012,0,1606221.56,141.2140357,8.009
27,2,2012,0,1648602.39,141.3007857,8.009
27,3,2012,0,1509323.09,141.3875357,8.009
27,3,2012,0,1607343.41,141.4742857,8.009
27,3,2012,0,1635984.07,141.55478,8.009
27,3,2012,0,1620839.34,141.6269332,8.009
27,3,2012,0,1615494.14,141.6990864,8.009
27,4,2012,0,1899013.34,141.7712396,8.253
27,4,2012,0,1650405.21,141.8433929,8.253
27,4,2012,0,1639999.47,141.9015262,8.253
27,4,2012,0,1565498.84,141.9596595,8.253
27,5,2012,0,1669388.45,142.0177929,8.253
27,5,2012,0,1674306.31,142.0759262,8.253
27,5,2012,0,1707158.82,142.0970115,8.253
27,5,2012,0,1818906.73,142.1032776,8.253
27,6,2012,0,1900638.6,142.1095438,8.253
27,6,2012,0,1764756.31,142.1158099,8.253
27,6,2012,0,1773500.56,142.1292548,8.253
27,6,2012,0,1837884.79,142.1606464,8.253
27,6,2012,0,1842555.32,142.1920381,8.253
27,7,2012,0,2062224.92,142.2234298,8.239
27,7,2012,0,1755889.53,142.2548214,8.239
27,7,2012,0,1730913.66,142.2337569,8.239
27,7,2012,0,1625883.71,142.2126924,8.239
27,8,2012,0,1705810.84,142.1916279,8.239
27,8,2012,0,1720537.26,142.1705634,8.239
27,8,2012,0,1735339.59,142.2157385,8.239
27,8,2012,0,1780443.36,142.3105933,8.239
27,8,2012,0,1731935.43,142.4054482,8.239
27,9,2012,1,1840955.23,142.500303,8.239
27,9,2012,0,1519604.5,142.5938833,8.239
27,9,2012,0,1557485.75,142.6798167,8.239
27,9,2012,0,1540687.63,142.76575,8.239
27,10,2012,0,1591816.88,142.8516833,8.0
27,10,2012,0,1660081.29,142.9376167,8.0
27,10,2012,0,1620374.24,142.8633629,8.0
27,10,2012,0,1703047.74,142.7624113,8.0
28,2,2010,0,1672352.29,126.4420645,13.975
28,2,2010,1,1558968.49,126.4962581,13.975
28,2,2010,0,1491300.42,126.5262857,13.975
28,2,2010,0,1542173.33,126.5522857,13.975
28,3,2010,0,1608435.45,126.5782857,13.975
28,3,2010,0,1326877.11,126.6042857,13.975
28,3,2010,0,1279819.43,126.6066452,13.975
28,3,2010,0,1245268.77,126.6050645,13.975
28,4,2010,0,1441559.4,126.6034839,14.099
28,4,2010,0,1382359.21,126.6019032,14.099
28,4,2010,0,1268240.66,126.5621,14.099
28,4,2010,0,1244177.21,126.4713333,14.099
28,4,2010,0,1186971.02,126.3805667,14.099
28,5,2010,0,1532893.22,126.2898,14.099
28,5,2010,0,1245898.73,126.2085484,14.099
28,5,2010,0,1217923.71,126.1843871,14.099
28,5,2010,0,1176588.25,126.1602258,14.099
28,6,2010,0,1543678.02,126.1360645,14.099
28,6,2010,0,1348995.17,126.1119032,14.099
28,6,2010,0,1267619.06,126.114,14.099
28,6,2010,0,1231025.07,126.1266,14.099
28,7,2010,0,1399960.15,126.1392,14.18
28,7,2010,0,1340293.87,126.1518,14.18
28,7,2010,0,1225336.41,126.1498065,14.18
28,7,2010,0,1205884.98,126.1283548,14.18
28,7,2010,0,1150204.71,126.1069032,14.18
28,8,2010,0,1523101.38,126.0854516,14.18
28,8,2010,0,1218688.09,126.064,14.18
28,8,2010,0,1195897.6,126.0766452,14.18
28,8,2010,0,1191585.92,126.0892903,14.18
28,9,2010,0,1523410.71,126.1019355,14.18
28,9,2010,1,1246062.17,126.1145806,14.18
28,9,2010,0,1159812.35,126.1454667,14.18
28,9,2010,0,1111797.21,126.1900333,14.18
28,10,2010,0,1203080.41,126.2346,14.313
28,10,2010,0,1334571.87,126.2791667,14.313
28,10,2010,0,1158062.99,126.3266774,14.313
28,10,2010,0,1120619.32,126.3815484,14.313
28,10,2010,0,1231688.48,126.4364194,14.313
28,11,2010,0,1501663.26,126.4912903,14.313
28,11,2010,0,1266460.45,126.5461613,14.313
28,11,2010,0,1179315.72,126.6072,14.313
28,11,2010,1,1937033.5,126.6692667,14.313
28,12,2010,0,1447916.29,126.7313333,14.313
28,12,2010,0,1466164.49,126.7934,14.313
28,12,2010,0,1510443.62,126.8794839,14.313
28,12,2010,0,2026026.39,126.9835806,14.313
28,12,2010,1,1090558.57,127.0876774,14.313
28,1,2011,0,1402902.47,127.1917742,14.021
28,1,2011,0,1098286.61,127.3009355,14.021
28,1,2011,0,1079669.11,127.4404839,14.021
28,1,2011,0,1127859.69,127.5800323,14.021
28,2,2011,0,1564897.32,127.7195806,14.021
28,2,2011,1,1397301.38,127.859129,14.021
28,2,2011,0,1514828.82,127.99525,14.021
28,2,2011,0,1311796.91,128.13,14.021
28,3,2011,0,1723736.91,128.26475,14.021
28,3,2011,0,1380836.35,128.3995,14.021
28,3,2011,0,1286413.71,128.5121935,14.021
28,3,2011,0,1201059.72,128.6160645,14.021
28,4,2011,0,1336838.41,128.7199355,13.736
28,4,2011,0,1414713.5,128.8238065,13.736
28,4,2011,0,1240126.07,128.9107333,13.736
28,4,2011,0,1297452.0,128.9553,13.736
28,4,2011,0,1222367.9,128.9998667,13.736
28,5,2011,0,1515890.38,129.0444333,13.736
28,5,2011,0,1253316.3,129.089,13.736
28,5,2011,0,1151282.31,129.0756774,13.736
28,5,2011,0,1160043.98,129.0623548,13.736
28,6,2011,0,1403779.25,129.0490323,13.736
28,6,2011,0,1339972.83,129.0357097,13.736
28,6,2011,0,1268503.49,129.0432,13.736
28,6,2011,0,1208809.34,129.0663,13.736
28,7,2011,0,1319054.57,129.0894,13.503
28,7,2011,0,1459655.85,129.1125,13.503
28,7,2011,0,1197373.13,129.1338387,13.503
28,7,2011,0,1165870.54,129.1507742,13.503
28,7,2011,0,1114530.29,129.1677097,13.503
28,8,2011,0,1523870.89,129.1846452,13.503
28,8,2011,0,1218764.94,129.2015806,13.503
28,8,2011,0,1200019.74,129.2405806,13.503
28,8,2011,0,1166479.51,129.2832581,13.503
28,9,2011,0,1468871.49,129.3259355,13.503
28,9,2011,1,1310087.0,129.3686129,13.503
28,9,2011,0,1159212.1,129.4306,13.503
28,9,2011,0,1109105.92,129.5183333,13.503
28,9,2011,0,1120731.76,129.6060667,13.503
28,10,2011,0,1557314.58,129.6938,12.89
28,10,2011,0,1220984.94,129.7706452,12.89
28,10,2011,0,1203172.05,129.7821613,12.89
28,10,2011,0,1242746.06,129.7936774,12.89
28,11,2011,0,1576654.67,129.8051935,12.89
28,11,2011,0,1402654.95,129.8167097,12.89
28,11,2011,0,1255081.22,129.8268333,12.89
28,11,2011,1,1929738.27,129.8364,12.89
28,12,2011,0,1368130.35,129.8459667,12.89
28,12,2011,0,1467024.3,129.8555333,12.89
28,12,2011,0,1429954.66,129.8980645,12.89
28,12,2011,0,1796203.51,129.9845484,12.89
28,12,2011,1,1270036.53,130.0710323,12.89
28,1,2012,0,1466046.07,130.1575161,12.187
28,1,2012,0,1161190.29,130.244,12.187
28,1,2012,0,1129540.48,130.2792258,12.187
28,1,2012,0,1132948.48,130.3144516,12.187
28,2,2012,0,1531599.44,130.3496774,12.187
28,2,2012,1,1572966.15,130.3849032,12.187
28,2,2012,0,1501503.68,130.4546207,12.187
28,2,2012,0,1323487.91,130.5502069,12.187
28,3,2012,0,1451740.57,130.6457931,12.187
28,3,2012,0,1680764.06,130.7413793,12.187
28,3,2012,0,1337875.49,130.8261935,12.187
28,3,2012,0,1216059.41,130.8966452,12.187
28,3,2012,0,1209524.11,130.9670968,12.187
28,4,2012,0,1559592.79,131.0375484,11.627
28,4,2012,0,1290684.95,131.108,11.627
28,4,2012,0,1180797.2,131.1173333,11.627
28,4,2012,0,1170456.16,131.1266667,11.627
28,5,2012,0,1450628.85,131.136,11.627
28,5,2012,0,1264575.18,131.1453333,11.627
28,5,2012,0,1213310.45,131.0983226,11.627
28,5,2012,0,1151214.41,131.0287742,11.627
28,6,2012,0,1245480.95,130.9592258,11.627
28,6,2012,0,1440687.69,130.8896774,11.627
28,6,2012,0,1229760.97,130.8295333,11.627
28,6,2012,0,1180671.55,130.7929,11.627
28,6,2012,0,1129031.98,130.7562667,11.627
28,7,2012,0,1500863.54,130.7196333,10.926
28,7,2012,0,1179915.04,130.683,10.926
28,7,2012,0,1149427.48,130.7012903,10.926
28,7,2012,0,1135035.09,130.7195806,10.926
28,8,2012,0,1376520.1,130.737871,10.926
28,8,2012,0,1269113.41,130.7561613,10.926
28,8,2012,0,1184198.41,130.7909677,10.926
28,8,2012,0,1199309.59,130.8381613,10.926
28,8,2012,0,1227118.75,130.8853548,10.926
28,9,2012,1,1469693.99,130.9325484,10.926
28,9,2012,0,1124660.77,130.9776667,10.926
28,9,2012,0,1135340.19,131.0103333,10.926
28,9,2012,0,1129508.61,131.043,10.926
28,10,2012,0,1462941.03,131.0756667,10.199
28,10,2012,0,1205536.71,131.1083333,10.199
28,10,2012,0,1143724.48,131.1499677,10.199
28,10,2012,0,1213860.61,131.1930968,10.199
29,2,2010,0,538634.46,131.5279032,10.064
29,2,2010,1,529672.95,131.5866129,10.064
29,2,2010,0,542399.07,131.637,10.064
29,2,2010,0,488417.61,131.686,10.064
29,3,2010,0,535087.91,131.735,10.064
29,3,2010,0,519042.49,131.784,10.064
29,3,2010,0,496851.6,131.8242903,10.064
29,3,2010,0,552985.34,131.863129,10.064
29,4,2010,0,599629.25,131.9019677,10.16
29,4,2010,0,569937.23,131.9408065,10.16
29,4,2010,0,509100.84,131.9809,10.16
29,4,2010,0,505329.66,132.0226667,10.16
29,4,2010,0,501013.47,132.0644333,10.16
29,5,2010,0,568497.35,132.1062,10.16
29,5,2010,0,518940.88,132.152129,10.16
29,5,2010,0,502021.82,132.2230323,10.16
29,5,2010,0,577627.66,132.2939355,10.16
29,6,2010,0,588017.66,132.3648387,10.16
29,6,2010,0,540716.58,132.4357419,10.16
29,6,2010,0,558731.74,132.4733333,10.16
29,6,2010,0,585548.79,132.4976,10.16
29,7,2010,0,581473.55,132.5218667,10.409
29,7,2010,0,563449.43,132.5461333,10.409
29,7,2010,0,512292.01,132.5667742,10.409
29,7,2010,0,506502.09,132.5825806,10.409
29,7,2010,0,509872.77,132.5983871,10.409
29,8,2010,0,519787.93,132.6141935,10.409
29,8,2010,0,495269.0,132.63,10.409
29,8,2010,0,531640.19,132.6616129,10.409
29,8,2010,0,545766.13,132.6932258,10.409
29,9,2010,0,579272.38,132.7248387,10.409
29,9,2010,1,491290.37,132.7564516,10.409
29,9,2010,0,463752.89,132.7670667,10.409
29,9,2010,0,465338.41,132.7619333,10.409
29,10,2010,0,474698.01,132.7568,10.524
29,10,2010,0,530059.06,132.7516667,10.524
29,10,2010,0,483011.69,132.7633548,10.524
29,10,2010,0,505221.17,132.8170968,10.524
29,10,2010,0,527058.59,132.8708387,10.524
29,11,2010,0,521002.97,132.9245806,10.524
29,11,2010,0,524450.7,132.9783226,10.524
29,11,2010,0,508174.55,132.9172,10.524
29,11,2010,1,975268.91,132.8369333,10.524
29,12,2010,0,642678.53,132.7566667,10.524
29,12,2010,0,713834.74,132.6764,10.524
29,12,2010,0,850538.25,132.6804516,10.524
29,12,2010,0,1130926.79,132.7477419,10.524
29,12,2010,1,465992.02,132.8150323,10.524
29,1,2011,0,455952.18,132.8823226,10.256
29,1,2011,0,426905.26,132.9510645,10.256
29,1,2011,0,445134.15,133.0285161,10.256
29,1,2011,0,410426.97,133.1059677,10.256
29,2,2011,0,504126.89,133.1834194,10.256
29,2,2011,1,550387.78,133.260871,10.256
29,2,2011,0,542529.21,133.3701429,10.256
29,2,2011,0,483660.15,133.4921429,10.256
29,3,2011,0,536031.67,133.6141429,10.256
29,3,2011,0,493430.45,133.7361429,10.256
29,3,2011,0,493653.43,133.8492258,10.256
29,3,2011,0,478773.05,133.9587419,10.256
29,4,2011,0,475615.26,134.0682581,9.966
29,4,2011,0,505304.33,134.1777742,9.966
29,4,2011,0,518245.97,134.2784667,9.966
29,4,2011,0,589252.69,134.3571,9.966
29,4,2011,0,493078.64,134.4357333,9.966
29,5,2011,0,534372.53,134.5143667,9.966
29,5,2011,0,549551.02,134.593,9.966
29,5,2011,0,492932.51,134.6803871,9.966
29,5,2011,0,550735.64,134.7677742,9.966
29,6,2011,0,598251.57,134.8551613,9.966
29,6,2011,0,558431.44,134.9425484,9.966
29,6,2011,0,536914.17,135.0837333,9.966
29,6,2011,0,545368.17,135.2652667,9.966
29,7,2011,0,567114.6,135.4468,9.863
29,7,2011,0,547586.07,135.6283333,9.863
29,7,2011,0,505246.15,135.7837419,9.863
29,7,2011,0,507335.75,135.8738387,9.863
29,7,2011,0,474653.06,135.9639355,9.863
29,8,2011,0,503486.37,136.0540323,9.863
29,8,2011,0,471311.5,136.144129,9.863
29,8,2011,0,498056.0,136.183129,9.863
29,8,2011,0,608294.98,136.2136129,9.863
29,9,2011,0,497085.91,136.2440968,9.863
29,9,2011,1,505406.72,136.2745806,9.863
29,9,2011,0,474129.35,136.3145,9.863
29,9,2011,0,475696.37,136.367,9.863
29,9,2011,0,446516.26,136.4195,9.863
29,10,2011,0,514993.0,136.472,9.357
29,10,2011,0,475776.45,136.5150968,9.357
29,10,2011,0,505068.22,136.5017742,9.357
29,10,2011,0,515119.64,136.4884516,9.357
29,11,2011,0,620735.72,136.475129,9.357
29,11,2011,0,531600.62,136.4618065,9.357
29,11,2011,0,504601.29,136.4666667,9.357
29,11,2011,1,913165.19,136.4788,9.357
29,12,2011,0,579874.22,136.4909333,9.357
29,12,2011,0,633240.53,136.5030667,9.357
29,12,2011,0,736805.66,136.5335161,9.357
29,12,2011,0,1016637.39,136.5883871,9.357
29,12,2011,1,551743.05,136.6432581,9.357
29,1,2012,0,469773.85,136.698129,8.988
29,1,2012,0,444756.37,136.753,8.988
29,1,2012,0,446863.31,136.8564194,8.988
29,1,2012,0,395987.24,136.9598387,8.988
29,2,2012,0,493159.35,137.0632581,8.988
29,2,2012,1,545840.05,137.1666774,8.988
29,2,2012,0,559606.91,137.2583103,8.988
29,2,2012,0,488782.63,137.3411034,8.988
29,3,2012,0,500801.72,137.4238966,8.988
